Order ID,Order Date,Year,Month,Day,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit  Price,Total Sales,Profit %,Profit Amount,Payment Mode
11381,08-04-2024,2024,4,8,Eva Devan,South,Chennai,Home Decor,Lamp,Lamp Adipisci,1,9899,9899,5%,494.95,Credit Card
11921,08-04-2024,2024,4,8,Kiaan Luthra,North,Amritsar,Furniture,Bed,Bed Corrupti,4,7284,29136,15%,4370.4,COD
12014,08-04-2024,2024,4,8,Jivika Shukla,West,Surat,Beauty,Shampoo,Shampoo Accusantium,2,8035,16070,10%,1607,COD
12252,08-04-2024,2024,4,8,Stuvan Dash,South,Hyderabad,Groceries,Spices,Spices Aut,2,9145,18290,10%,1829,COD
13139,08-04-2024,2024,4,8,Saanvi Sawhney,East,Kolkata,Kitchen,Juicer,Juicer Quidem,4,7904,31616,20%,6323.2,Net Banking
13443,08-04-2024,2024,4,8,Kismat Gupta,East,Ranchi,Clothing,Men's Wear,Men's Wear Delectus,2,3762,7524,5%,376.2,UPI
14835,08-04-2024,2024,4,8,Aaryahi Hegde,East,Ranchi,Sports,Dumbbells,Dumbbells Velit,5,9646,48230,20%,9646,COD
10062,09-04-2024,2024,4,9,Azad Kunda,South,Chennai,Kitchen,Cookware Set,Cookware Set Nisi,2,9932,19864,10%,1986.4,Debit Card
10382,09-04-2024,2024,4,9,Ayesha Sarna,North,Chandigarh,Furniture,Bed,Bed Veritatis,1,9367,9367,5%,468.35,Credit Card
11688,09-04-2024,2024,4,9,Zeeshan Bail,East,Kolkata,Home Decor,Vase,Vase Officiis,2,7763,15526,10%,1552.6,COD
14335,09-04-2024,2024,4,9,Rasha Samra,West,Pune,Kitchen,Juicer,Juicer Quas,3,9117,27351,15%,4102.65,COD
10078,10-04-2024,2024,4,10,Chirag Hans,South,Bangalore,Electronics,Camera,Camera Nostrum,2,7044,14088,10%,1408.8,COD
10277,10-04-2024,2024,4,10,Alia Ravi,North,Lucknow,Beauty,Foundation,Foundation Doloremque,4,7148,28592,15%,4288.8,COD
11849,10-04-2024,2024,4,10,Charvi Balasubramanian,North,Jaipur,Home Decor,Lamp,Lamp Voluptatibus,5,9839,49195,20%,9839,COD
12619,10-04-2024,2024,4,10,Rati Tank,East,Guwahati,Kitchen,Microwave,Microwave Laborum,1,8470,8470,5%,423.5,COD
13250,10-04-2024,2024,4,10,Pihu Kalla,West,Ahmedabad,Kitchen,Cookware Set,Cookware Set Occaecati,2,3349,6698,5%,334.9,COD
13595,10-04-2024,2024,4,10,Kartik Solanki,East,Patna,Kitchen,Cookware Set,Cookware Set Earum,3,8410,25230,15%,3784.5,Debit Card
11469,11-04-2024,2024,4,11,Jivin Dutt,South,Thiruvananthapuram,Sports,Football,Football Ducimus,4,8281,33124,20%,6624.8,UPI
11600,11-04-2024,2024,4,11,Mishti Sha,East,Ranchi,Books,Biography,Biography Facere,1,7846,7846,5%,392.3,COD
11652,11-04-2024,2024,4,11,Kaira Goswami,East,Bhubaneswar,Beauty,Face Cream,Face Cream Tempora,5,703,3515,5%,175.75,Credit Card
11829,11-04-2024,2024,4,11,Akarsh Viswanathan,East,Bhubaneswar,Sports,Cricket Bat,Cricket Bat Molestiae,3,7642,22926,15%,3438.9,Debit Card
11944,11-04-2024,2024,4,11,Aradhya Borah,North,Amritsar,Books,Non-Fiction,Non-Fiction Pariatur,4,7448,29792,15%,4468.8,Credit Card
13637,11-04-2024,2024,4,11,Kabir Borra,East,Ranchi,Beauty,Face Cream,Face Cream Voluptatum,3,8538,25614,15%,3842.1,Net Banking
13871,11-04-2024,2024,4,11,Aarna Kunda,North,Jaipur,Kitchen,Refrigerator,Refrigerator Temporibus,2,8027,16054,10%,1605.4,COD
14364,11-04-2024,2024,4,11,Elakshi Mann,West,Mumbai,Furniture,Table,Table Autem,3,9039,27117,15%,4067.55,COD
10112,12-04-2024,2024,4,12,Alisha Amble,North,Chandigarh,Kitchen,Microwave,Microwave Vero,2,4254,8508,5%,425.4,Net Banking
11394,12-04-2024,2024,4,12,Lagan Kothari,East,Patna,Sports,Football,Football Vel,1,7015,7015,5%,350.75,Net Banking
11711,12-04-2024,2024,4,12,Dhanush Kaul,West,Pune,Books,Fiction,Fiction Quisquam,4,9317,37268,20%,7453.6,Credit Card
12349,12-04-2024,2024,4,12,Adira Mahal,North,Lucknow,Clothing,Accessories,Accessories Eveniet,2,8270,16540,10%,1654,COD
12610,12-04-2024,2024,4,12,Khushi Rajagopal,South,Chennai,Books,Non-Fiction,Non-Fiction In,5,8180,40900,20%,8180,Debit Card
13072,12-04-2024,2024,4,12,Rania Raman,South,Coimbatore,Furniture,Chair,Chair Perferendis,4,9045,36180,20%,7236,UPI
14130,12-04-2024,2024,4,12,Arnav Agate,South,Thiruvananthapuram,Beauty,Foundation,Foundation Facilis,1,7064,7064,5%,353.2,Net Banking
10759,13-04-2024,2024,4,13,Veer Barad,South,Coimbatore,Beauty,Face Cream,Face Cream Facilis,1,8292,8292,5%,414.6,UPI
11056,13-04-2024,2024,4,13,Suhana Mani,North,Jaipur,Toys,RC Car,RC Car Ab,4,9630,38520,20%,7704,Debit Card
12042,13-04-2024,2024,4,13,Baiju Madan,South,Hyderabad,Furniture,Bed,Bed Blanditiis,5,8283,41415,20%,8283,COD
12126,13-04-2024,2024,4,13,Raghav Grewal,North,Lucknow,Furniture,Bed,Bed Enim,4,9970,39880,20%,7976,COD
12796,13-04-2024,2024,4,13,Badal Rama,North,Amritsar,Groceries,Oil,Oil Quis,3,7264,21792,15%,3268.8,Debit Card
12831,13-04-2024,2024,4,13,Aarush Raja,South,Thiruvananthapuram,Kitchen,Juicer,Juicer Eius,5,9508,47540,20%,9508,COD
12889,13-04-2024,2024,4,13,Sara Hayre,South,Hyderabad,Groceries,Spices,Spices Quia,2,9999,19998,10%,1999.8,Net Banking
13227,13-04-2024,2024,4,13,Saanvi Sankar,East,Bhubaneswar,Sports,Football,Football Distinctio,4,9304,37216,20%,7443.2,Debit Card
13553,13-04-2024,2024,4,13,Indrajit Garde,West,Ahmedabad,Sports,Cricket Bat,Cricket Bat Sint,1,7730,7730,5%,386.5,Net Banking
14316,13-04-2024,2024,4,13,Lagan Chahal,South,Bangalore,Home Decor,Lamp,Lamp Non,3,7797,23391,15%,3508.65,Debit Card
14583,13-04-2024,2024,4,13,Myra Gopal,East,Patna,Clothing,Men's Wear,Men's Wear Consectetur,5,8301,41505,20%,8301,COD
14792,13-04-2024,2024,4,13,Ehsaan Bumb,North,Lucknow,Sports,Yoga Mat,Yoga Mat Totam,2,7981,15962,10%,1596.2,Debit Card
10276,14-04-2024,2024,4,14,Anya Sha,South,Coimbatore,Electronics,Mobile,Mobile Laudantium,5,8718,43590,20%,8718,UPI
11225,14-04-2024,2024,4,14,Kartik Dayal,North,Jaipur,Home Decor,Clock,Clock Voluptates,2,7874,15748,10%,1574.8,Credit Card
11323,14-04-2024,2024,4,14,Siya Ahuja,South,Hyderabad,Books,Fiction,Fiction Accusamus,3,8000,24000,15%,3600,UPI
11530,14-04-2024,2024,4,14,Heer Raj,West,Goa,Beauty,Perfume,Perfume Error,3,7085,21255,15%,3188.25,Credit Card
11543,14-04-2024,2024,4,14,Saanvi Seth,North,Jaipur,Toys,Board Game,Board Game Alias,3,7911,23733,15%,3559.95,Credit Card
13511,14-04-2024,2024,4,14,Vardaniya Tripathi,East,Guwahati,Groceries,Spices,Spices Consectetur,2,8918,17836,10%,1783.6,Credit Card
13669,14-04-2024,2024,4,14,Navya Kapur,North,Chandigarh,Groceries,Sugar,Sugar Nobis,3,9509,28527,15%,4279.05,Net Banking
14162,14-04-2024,2024,4,14,Aniruddh Batra,North,Chandigarh,Electronics,Camera,Camera Maxime,5,9960,49800,20%,9960,COD
14532,14-04-2024,2024,4,14,Ritvik Sandhu,East,Ranchi,Electronics,Camera,Camera Magni,4,7516,30064,20%,6012.8,Credit Card
14640,14-04-2024,2024,4,14,Jayant Agate,North,Lucknow,Groceries,Oil,Oil Mollitia,2,1166,2332,5%,116.6,COD
10054,15-04-2024,2024,4,15,Jayant Kala,West,Pune,Clothing,Women's Wear,Women's Wear Odio,3,4458,13374,10%,1337.4,UPI
10959,15-04-2024,2024,4,15,Trisha Tiwari,East,Guwahati,Books,Biography,Biography Qui,1,9404,9404,5%,470.2,Credit Card
11257,15-04-2024,2024,4,15,Charvi Gokhale,West,Surat,Kitchen,Cookware Set,Cookware Set Hic,1,9126,9126,5%,456.3,COD
13768,15-04-2024,2024,4,15,Samarth Koshy,North,Jaipur,Groceries,Spices,Spices Eaque,3,2203,6609,5%,330.45,Net Banking
13813,15-04-2024,2024,4,15,Amira Savant,West,Pune,Toys,Doll,Doll Non,4,8906,35624,20%,7124.8,COD
13848,15-04-2024,2024,4,15,Azad Khurana,North,Lucknow,Electronics,Headphones,Headphones Tempora,3,8867,26601,15%,3990.15,Credit Card
13971,15-04-2024,2024,4,15,Umang Roy,West,Pune,Furniture,Chair,Chair Harum,5,8049,40245,20%,8049,Net Banking
14112,15-04-2024,2024,4,15,Chirag Master,South,Chennai,Beauty,Shampoo,Shampoo Eaque,4,8799,35196,20%,7039.2,Debit Card
10432,16-04-2024,2024,4,16,Zara Ramachandran,East,Kolkata,Groceries,Rice,Rice Illum,4,8992,35968,20%,7193.6,UPI
11928,16-04-2024,2024,4,16,Hazel Shanker,South,Bangalore,Kitchen,Refrigerator,Refrigerator Officia,3,8300,24900,15%,3735,Net Banking
13071,16-04-2024,2024,4,16,Keya Edwin,South,Bangalore,Toys,Puzzle,Puzzle Ut,1,8403,8403,5%,420.15,Debit Card
13644,16-04-2024,2024,4,16,Manjari Ben,East,Kolkata,Clothing,Kids Wear,Kids Wear Aspernatur,3,7568,22704,15%,3405.6,UPI
13967,16-04-2024,2024,4,16,Bhavin Ganesan,East,Kolkata,Clothing,Accessories,Accessories Est,5,9415,47075,20%,9415,Debit Card
14679,16-04-2024,2024,4,16,Alisha Manne,East,Patna,Groceries,Rice,Rice Id,2,7377,14754,10%,1475.4,Debit Card
10197,17-04-2024,2024,4,17,Hunar Sastry,West,Mumbai,Furniture,Table,Table Iusto,4,7394,29576,15%,4436.4,Debit Card
10582,17-04-2024,2024,4,17,Charvi Raman,East,Patna,Home Decor,Cushion,Cushion Minus,5,9098,45490,20%,9098,Credit Card
10612,17-04-2024,2024,4,17,Fateh Iyengar,North,Amritsar,Groceries,Oil,Oil Natus,5,7958,39790,20%,7958,COD
10951,17-04-2024,2024,4,17,Shanaya Raja,North,Amritsar,Home Decor,Wall Art,Wall Art Eius,4,9986,39944,20%,7988.8,COD
11720,17-04-2024,2024,4,17,Ranbir Tailor,West,Goa,Home Decor,Wall Art,Wall Art Aspernatur,1,7943,7943,5%,397.15,Credit Card
12015,17-04-2024,2024,4,17,Ela Dua,East,Ranchi,Clothing,Kids Wear,Kids Wear Ex,2,8651,17302,10%,1730.2,Credit Card
12399,17-04-2024,2024,4,17,Miraan Roy,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Accusamus,3,8567,25701,15%,3855.15,COD
12411,17-04-2024,2024,4,17,Mishti Singh,South,Coimbatore,Home Decor,Clock,Clock In,3,8815,26445,15%,3966.75,UPI
13472,17-04-2024,2024,4,17,Purab Sane,North,Delhi,Furniture,Table,Table Amet,1,7857,7857,5%,392.85,UPI
14067,17-04-2024,2024,4,17,Saksham Srivastava,North,Chandigarh,Toys,Board Game,Board Game Quae,5,8476,42380,20%,8476,Credit Card
14550,17-04-2024,2024,4,17,Myra Randhawa,East,Bhubaneswar,Groceries,Rice,Rice Vel,5,8361,41805,20%,8361,Credit Card
14926,17-04-2024,2024,4,17,Taran Ratta,East,Kolkata,Electronics,Mobile,Mobile Commodi,5,7123,35615,20%,7123,Debit Card
11445,18-04-2024,2024,4,18,Mamooty Kari,West,Pune,Furniture,Sofa,Sofa Exercitationem,1,7364,7364,5%,368.2,Credit Card
11967,18-04-2024,2024,4,18,Nitya Amble,South,Chennai,Furniture,Table,Table Voluptate,1,9527,9527,5%,476.35,Credit Card
13938,18-04-2024,2024,4,18,Samaira Ramakrishnan,North,Jaipur,Clothing,Women's Wear,Women's Wear Quidem,4,9284,37136,20%,7427.2,Net Banking
14069,18-04-2024,2024,4,18,Ryan Sha,West,Ahmedabad,Sports,Cricket Bat,Cricket Bat Incidunt,5,7408,37040,20%,7408,Debit Card
10875,19-04-2024,2024,4,19,Ivan Acharya,North,Lucknow,Groceries,Spices,Spices Officia,4,9807,39228,20%,7845.6,Debit Card
11118,19-04-2024,2024,4,19,Baiju Amble,South,Coimbatore,Toys,RC Car,RC Car Voluptate,4,9451,37804,20%,7560.8,Net Banking
12571,19-04-2024,2024,4,19,Navya Thaker,West,Mumbai,Books,Fiction,Fiction Temporibus,3,9667,29001,15%,4350.15,COD
12822,19-04-2024,2024,4,19,Ojas Datta,West,Goa,Furniture,Sofa,Sofa Laudantium,2,2430,4860,5%,243,COD
12844,19-04-2024,2024,4,19,Divyansh Thakkar,East,Guwahati,Sports,Football,Football Maiores,1,9918,9918,5%,495.9,COD
13770,19-04-2024,2024,4,19,Nitya Rattan,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Explicabo,5,7421,37105,20%,7421,Credit Card
14324,19-04-2024,2024,4,19,Kismat Rao,East,Guwahati,Electronics,Mobile,Mobile Numquam,4,7636,30544,20%,6108.8,Net Banking
14732,19-04-2024,2024,4,19,Advik Chakrabarti,North,Jaipur,Home Decor,Wall Art,Wall Art Maxime,1,8074,8074,5%,403.7,UPI
10143,20-04-2024,2024,4,20,Shamik Buch,East,Patna,Furniture,Cabinet,Cabinet Voluptatum,5,9316,46580,20%,9316,Debit Card
10605,20-04-2024,2024,4,20,Miraya Ravi,West,Ahmedabad,Books,Biography,Biography Optio,1,8835,8835,5%,441.75,Credit Card
10683,20-04-2024,2024,4,20,Tara Walia,East,Kolkata,Electronics,Smartwatch,Smartwatch Culpa,2,7552,15104,10%,1510.4,Net Banking
10931,20-04-2024,2024,4,20,Taran Goyal,East,Kolkata,Electronics,Smartwatch,Smartwatch Ut,4,7635,30540,20%,6108,Credit Card
10982,20-04-2024,2024,4,20,Devansh Sethi,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Et,2,9273,18546,10%,1854.6,Debit Card
12277,20-04-2024,2024,4,20,Abram Brar,North,Lucknow,Books,Non-Fiction,Non-Fiction Molestiae,4,9972,39888,20%,7977.6,Debit Card
12880,20-04-2024,2024,4,20,Anya Dass,South,Coimbatore,Furniture,Bed,Bed Ullam,3,9942,29826,15%,4473.9,Debit Card
13811,20-04-2024,2024,4,20,Uthkarsh Solanki,East,Kolkata,Beauty,Foundation,Foundation Odio,5,9703,48515,20%,9703,Debit Card
14467,20-04-2024,2024,4,20,Saira Dubey,South,Thiruvananthapuram,Electronics,Headphones,Headphones Voluptas,2,4192,8384,5%,419.2,UPI
14722,20-04-2024,2024,4,20,Vihaan Maharaj,South,Coimbatore,Furniture,Bed,Bed Quos,3,8188,24564,15%,3684.6,Debit Card
11786,21-04-2024,2024,4,21,Jayant Khatri,North,Chandigarh,Furniture,Sofa,Sofa Quod,2,9258,18516,10%,1851.6,Debit Card
11911,21-04-2024,2024,4,21,Eshani Kala,North,Delhi,Groceries,Oil,Oil Fugiat,4,7351,29404,15%,4410.6,COD
13747,21-04-2024,2024,4,21,Aarna Bera,East,Bhubaneswar,Kitchen,Juicer,Juicer Enim,3,9959,29877,15%,4481.55,COD
14734,21-04-2024,2024,4,21,Riaan Kapadia,North,Jaipur,Toys,Action Figure,Action Figure Distinctio,2,8141,16282,10%,1628.2,Net Banking
14846,21-04-2024,2024,4,21,Riaan Deep,South,Chennai,Beauty,Lipstick,Lipstick Doloribus,1,7997,7997,5%,399.85,Debit Card
10030,22-04-2024,2024,4,22,Adira Seshadri,North,Chandigarh,Groceries,Sugar,Sugar Excepturi,5,7018,35090,20%,7018,Debit Card
11212,22-04-2024,2024,4,22,Riaan Rajagopal,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Tempore,3,7344,22032,15%,3304.8,COD
11771,22-04-2024,2024,4,22,Faiyaz Saha,West,Pune,Home Decor,Wall Art,Wall Art A,5,7890,39450,20%,7890,COD
12489,22-04-2024,2024,4,22,Hansh Bhandari,East,Ranchi,Home Decor,Clock,Clock Officiis,4,8111,32444,20%,6488.8,COD
12756,22-04-2024,2024,4,22,Himmat Kashyap,South,Chennai,Clothing,Kids Wear,Kids Wear Sint,3,7871,23613,15%,3541.95,Credit Card
12931,22-04-2024,2024,4,22,Khushi Sant,South,Thiruvananthapuram,Beauty,Shampoo,Shampoo Odit,1,9237,9237,5%,461.85,UPI
12964,22-04-2024,2024,4,22,Aarna Yadav,South,Chennai,Books,Comics,Comics Libero,3,264,792,5%,39.6,COD
12997,22-04-2024,2024,4,22,Myra Ramaswamy,West,Surat,Beauty,Lipstick,Lipstick Accusantium,3,399,1197,5%,59.85,Net Banking
13237,22-04-2024,2024,4,22,Sumer Basu,East,Kolkata,Books,Biography,Biography Nisi,5,9931,49655,20%,9931,Credit Card
10523,23-04-2024,2024,4,23,Bhamini Gulati,North,Jaipur,Clothing,Kids Wear,Kids Wear Quidem,5,8943,44715,20%,8943,COD
11308,23-04-2024,2024,4,23,Vanya Choudhury,North,Delhi,Beauty,Lipstick,Lipstick Atque,3,9146,27438,15%,4115.7,UPI
12201,23-04-2024,2024,4,23,Darshit Mand,North,Amritsar,Furniture,Bed,Bed Eos,5,8639,43195,20%,8639,Debit Card
12543,23-04-2024,2024,4,23,Krish Bhagat,South,Bangalore,Beauty,Lipstick,Lipstick Possimus,4,8350,33400,20%,6680,Credit Card
13284,23-04-2024,2024,4,23,Tejas Sastry,East,Kolkata,Kitchen,Juicer,Juicer Hic,2,9715,19430,10%,1943,UPI
14001,23-04-2024,2024,4,23,Jayant Mallick,South,Hyderabad,Electronics,Smartwatch,Smartwatch Occaecati,2,2615,5230,5%,261.5,UPI
14507,23-04-2024,2024,4,23,Nirvaan Bhattacharyya,West,Mumbai,Electronics,Mobile,Mobile Autem,3,8505,25515,15%,3827.25,Credit Card
10504,24-04-2024,2024,4,24,Dhruv Aurora,North,Amritsar,Kitchen,Refrigerator,Refrigerator Impedit,1,7429,7429,5%,371.45,Debit Card
10732,24-04-2024,2024,4,24,Romil Basak,West,Mumbai,Electronics,Headphones,Headphones Sunt,2,9575,19150,10%,1915,COD
11998,24-04-2024,2024,4,24,Saksham Bhakta,North,Delhi,Toys,Doll,Doll Aspernatur,1,8661,8661,5%,433.05,UPI
12759,24-04-2024,2024,4,24,Lagan Sridhar,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Quasi,1,9021,9021,5%,451.05,Credit Card
14401,24-04-2024,2024,4,24,Madhav Mand,West,Mumbai,Beauty,Lipstick,Lipstick Voluptatum,1,7960,7960,5%,398,COD
14962,24-04-2024,2024,4,24,Urvi Mammen,North,Delhi,Clothing,Accessories,Accessories Magnam,5,8034,40170,20%,8034,COD
10371,25-04-2024,2024,4,25,Sumer Mann,West,Mumbai,Furniture,Cabinet,Cabinet Iure,4,9584,38336,20%,7667.2,Debit Card
12589,25-04-2024,2024,4,25,Rohan Vala,West,Mumbai,Kitchen,Juicer,Juicer Omnis,4,9167,36668,20%,7333.6,UPI
14493,25-04-2024,2024,4,25,Mannat Sodhi,North,Lucknow,Furniture,Sofa,Sofa Vitae,5,9432,47160,20%,9432,Net Banking
14800,25-04-2024,2024,4,25,Fateh Bakshi,North,Jaipur,Clothing,Shoes,Shoes Architecto,5,1223,6115,5%,305.75,UPI
10717,26-04-2024,2024,4,26,Dhruv Shroff,South,Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Nihil,3,7678,23034,15%,3455.1,Debit Card
11707,26-04-2024,2024,4,26,Shray Salvi,West,Goa,Groceries,Spices,Spices Nostrum,3,9125,27375,15%,4106.25,COD
11855,26-04-2024,2024,4,26,Sahil Hegde,North,Delhi,Beauty,Perfume,Perfume Quos,3,7867,23601,15%,3540.15,Credit Card
12272,26-04-2024,2024,4,26,Neysa Verma,West,Ahmedabad,Books,Biography,Biography Dignissimos,2,9011,18022,10%,1802.2,Credit Card
12494,26-04-2024,2024,4,26,Lavanya Lad,East,Ranchi,Books,Comics,Comics Delectus,4,7247,28988,15%,4348.2,Credit Card
13757,26-04-2024,2024,4,26,Umang Sachdeva,West,Pune,Groceries,Rice,Rice Quisquam,3,9474,28422,15%,4263.3,UPI
13779,26-04-2024,2024,4,26,Emir Dass,South,Bangalore,Groceries,Oil,Oil Facere,1,7519,7519,5%,375.95,Net Banking
14399,26-04-2024,2024,4,26,Abram Rout,West,Pune,Books,Textbook,Textbook Alias,4,9511,38044,20%,7608.8,Debit Card
14927,26-04-2024,2024,4,26,Suhana Jayaraman,East,Ranchi,Beauty,Shampoo,Shampoo Dignissimos,2,9744,19488,10%,1948.8,Debit Card
10813,27-04-2024,2024,4,27,Saanvi Soman,North,Chandigarh,Electronics,Camera,Camera Quisquam,3,9723,29169,15%,4375.35,Net Banking
12070,27-04-2024,2024,4,27,Rania Vala,North,Jaipur,Toys,Puzzle,Puzzle Quos,4,8994,35976,20%,7195.2,Net Banking
13677,27-04-2024,2024,4,27,Farhan Kala,North,Delhi,Sports,Cricket Bat,Cricket Bat Molestias,3,9739,29217,15%,4382.55,COD
10050,28-04-2024,2024,4,28,Shlok Dayal,West,Ahmedabad,Clothing,Shoes,Shoes Deleniti,1,9182,9182,5%,459.1,COD
11798,28-04-2024,2024,4,28,Manikya Gupta,North,Chandigarh,Books,Fiction,Fiction Eos,2,9261,18522,10%,1852.2,COD
12430,28-04-2024,2024,4,28,Tushar Iyengar,East,Guwahati,Kitchen,Refrigerator,Refrigerator Hic,1,7074,7074,5%,353.7,COD
14008,28-04-2024,2024,4,28,Damini Barman,South,Chennai,Toys,Doll,Doll Enim,5,8208,41040,20%,8208,UPI
14344,28-04-2024,2024,4,28,Adah Bath,South,Coimbatore,Home Decor,Vase,Vase Eveniet,5,9763,48815,20%,9763,COD
10827,29-04-2024,2024,4,29,Tara Chaudhary,South,Hyderabad,Home Decor,Wall Art,Wall Art Error,3,8720,26160,15%,3924,Credit Card
11144,29-04-2024,2024,4,29,Prisha Hayre,North,Amritsar,Clothing,Men's Wear,Men's Wear Voluptatibus,5,9190,45950,20%,9190,Debit Card
12078,29-04-2024,2024,4,29,Dhanush Agate,North,Amritsar,Toys,Action Figure,Action Figure Praesentium,2,8105,16210,10%,1621,UPI
13159,29-04-2024,2024,4,29,Tara Gill,North,Amritsar,Furniture,Cabinet,Cabinet Magnam,1,2611,2611,5%,130.55,Credit Card
14397,29-04-2024,2024,4,29,Nirvaan Arora,North,Amritsar,Kitchen,Mixer Grinder,Mixer Grinder Officiis,2,1850,3700,5%,185,Net Banking
14782,29-04-2024,2024,4,29,Baiju Gola,West,Goa,Clothing,Men's Wear,Men's Wear Occaecati,1,8646,8646,5%,432.3,COD
11019,30-04-2024,2024,4,30,Aarna Anand,North,Chandigarh,Beauty,Face Cream,Face Cream Reiciendis,5,8095,40475,20%,8095,UPI
11467,30-04-2024,2024,4,30,Sumer Doshi,East,Bhubaneswar,Toys,Doll,Doll Ad,4,7644,30576,20%,6115.2,Credit Card
12104,30-04-2024,2024,4,30,Shlok Venkataraman,South,Bangalore,Toys,Action Figure,Action Figure Ullam,4,7803,31212,20%,6242.4,UPI
12667,30-04-2024,2024,4,30,Saksham Garg,South,Coimbatore,Clothing,Men's Wear,Men's Wear Odit,1,9950,9950,5%,497.5,Net Banking
13267,30-04-2024,2024,4,30,Divyansh Rastogi,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Ex,5,7717,38585,20%,7717,COD
14133,30-04-2024,2024,4,30,Lavanya Loke,East,Bhubaneswar,Home Decor,Lamp,Lamp Ratione,2,7437,14874,10%,1487.4,Net Banking
10757,01-05-2024,2024,5,1,Diya Edwin,East,Ranchi,Kitchen,Mixer Grinder,Mixer Grinder Voluptatem,3,9747,29241,15%,4386.15,Credit Card
11496,01-05-2024,2024,5,1,Mohanlal Suresh,West,Surat,Kitchen,Refrigerator,Refrigerator Et,3,10000,30000,20%,6000,Net Banking
12151,01-05-2024,2024,5,1,Rati Raju,North,Chandigarh,Home Decor,Cushion,Cushion Consectetur,3,9663,28989,15%,4348.35,Debit Card
12156,01-05-2024,2024,5,1,Madhav Deo,West,Pune,Furniture,Table,Table Numquam,5,8417,42085,20%,8417,Credit Card
12263,01-05-2024,2024,5,1,Anaya Dara,East,Patna,Electronics,Mobile,Mobile Laboriosam,1,8004,8004,5%,400.2,COD
13933,01-05-2024,2024,5,1,Madhav Rama,South,Hyderabad,Sports,Tennis Racket,Tennis Racket Temporibus,1,8729,8729,5%,436.45,Net Banking
14164,01-05-2024,2024,5,1,Raghav Bhat,North,Jaipur,Books,Comics,Comics Doloribus,4,9528,38112,20%,7622.4,Debit Card
14437,01-05-2024,2024,5,1,Anvi Reddy,South,Hyderabad,Kitchen,Mixer Grinder,Mixer Grinder Architecto,1,7494,7494,5%,374.7,Debit Card
14915,01-05-2024,2024,5,1,Hridaan Suresh,South,Hyderabad,Clothing,Men's Wear,Men's Wear Eligendi,2,7996,15992,10%,1599.2,Credit Card
10424,02-05-2024,2024,5,2,Kismat Rajan,East,Patna,Clothing,Accessories,Accessories Laudantium,2,7142,14284,10%,1428.4,UPI
10456,02-05-2024,2024,5,2,Krish Kannan,East,Ranchi,Clothing,Men's Wear,Men's Wear Recusandae,3,7704,23112,15%,3466.8,UPI
11208,02-05-2024,2024,5,2,Ojas Konda,East,Kolkata,Sports,Dumbbells,Dumbbells Cum,1,9532,9532,5%,476.6,UPI
12470,02-05-2024,2024,5,2,Madhup Kuruvilla,East,Bhubaneswar,Sports,Yoga Mat,Yoga Mat Magnam,4,8193,32772,20%,6554.4,Debit Card
13067,02-05-2024,2024,5,2,Diya Buch,North,Delhi,Electronics,Camera,Camera Corrupti,2,8728,17456,10%,1745.6,Credit Card
13120,02-05-2024,2024,5,2,Ishita Khosla,East,Bhubaneswar,Home Decor,Lamp,Lamp Id,2,9964,19928,10%,1992.8,COD
10202,03-05-2024,2024,5,3,Riya Thaker,East,Bhubaneswar,Toys,Board Game,Board Game Ipsa,4,7027,28108,15%,4216.2,Debit Card
11346,03-05-2024,2024,5,3,Zaina Kadakia,West,Pune,Home Decor,Lamp,Lamp Veritatis,5,2782,13910,10%,1391,COD
11915,03-05-2024,2024,5,3,Pranay Sarma,North,Jaipur,Groceries,Spices,Spices Corporis,1,7913,7913,5%,395.65,Credit Card
14118,03-05-2024,2024,5,3,Nitya Bobal,North,Delhi,Home Decor,Cushion,Cushion Nam,3,8075,24225,15%,3633.75,UPI
14470,03-05-2024,2024,5,3,Kaira Dass,North,Lucknow,Beauty,Perfume,Perfume Temporibus,1,8568,8568,5%,428.4,Credit Card
10051,04-05-2024,2024,5,4,Vritika Cherian,East,Patna,Beauty,Perfume,Perfume Rerum,5,9705,48525,20%,9705,UPI
10229,04-05-2024,2024,5,4,Rhea Ratti,South,Coimbatore,Clothing,Accessories,Accessories Est,5,9415,47075,20%,9415,Net Banking
10650,04-05-2024,2024,5,4,Kismat Bhatti,South,Hyderabad,Books,Comics,Comics Asperiores,3,9731,29193,15%,4378.95,Net Banking
13406,04-05-2024,2024,5,4,Divij Kamdar,West,Ahmedabad,Books,Fiction,Fiction Fugit,2,7073,14146,10%,1414.6,COD
13532,04-05-2024,2024,5,4,Vedika Borah,East,Kolkata,Clothing,Women's Wear,Women's Wear Saepe,5,7277,36385,20%,7277,COD
14022,04-05-2024,2024,5,4,Azad Anand,West,Surat,Furniture,Table,Table Nesciunt,3,8856,26568,15%,3985.2,Net Banking
